sample,sample_label,window,group,decade,outcome,outcome_label,panel,n_cell,n_usable,fitted,score_gap_min,illiberal_cutoff,other_cutoff_max,n,est,se,pval,ci_lo,ci_hi,bw
full,All scored elections,1,OECD,1990s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,93,91,TRUE,-Inf,-Inf,Inf,91,0.06074686966697172,0.03752991208628495,0.10552788257406127,-0.012810406365101237,0.1343041456990447,6.990769947037202
full,All scored elections,1,OECD,1990s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,93,91,TRUE,-Inf,-Inf,Inf,91,-0.005123109021744291,0.009480545793608974,0.5889341477663979,-0.023704637331000578,0.013458419287511996,6.335344860616199
full,All scored elections,1,OECD,1990s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,93,91,TRUE,-Inf,-Inf,Inf,91,-0.0961783491205227,0.14655594470617886,0.511658847482547,-0.38342272246487674,0.19106602422383134,9.942999425327056
full,All scored elections,1,OECD,1990s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,93,91,TRUE,-Inf,-Inf,Inf,91,-0.021539160301971526,0.032660384706992195,0.5095818889703003,-0.08555233804889897,0.042474017444955915,9.735976100070367
full,All scored elections,1,OECD,1990s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,93,91,TRUE,-Inf,-Inf,Inf,91,-0.04563629730890026,0.033720704298068435,0.17594022408742566,-0.11172766326643938,0.020455068648638858,8.436919159425775
full,All scored elections,1,OECD,1990s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,93,91,TRUE,-Inf,-Inf,Inf,91,0.003155135417787551,0.011397923586170443,0.7819208691999798,-0.019184384309646123,0.025494655145221225,6.558360384501386
full,All scored elections,1,OECD,1990s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,93,91,TRUE,-Inf,-Inf,Inf,91,-0.020896502623379887,0.01700999938310813,0.21926554065910817,-0.05423548879132035,0.012442483544560574,14.57783857643984
full,All scored elections,1,OECD,2000s,Y_gdp_growth,GDP per capita growth: PWT,growth,76,76,TRUE,-Inf,-Inf,Inf,76,-0.022102539348103342,0.041563076486418896,0.5948762675254016,-0.10356467234816792,0.05935959365196124,9.432892849877792
full,All scored elections,1,OECD,2000s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,76,76,TRUE,-Inf,-Inf,Inf,76,-0.021530124929241348,0.04174118366121807,0.6059937277703562,-0.10334134157730049,0.06028109171881779,9.436711637618947
full,All scored elections,1,OECD,2000s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,76,65,TRUE,-Inf,-Inf,Inf,65,-0.0021575412965418456,0.028646975622005716,0.9399642446477955,-0.058304581781669945,0.053989499188586254,9.044290380527453
full,All scored elections,1,OECD,2000s,Y_inflation,Inflation,inflation,76,74,TRUE,-Inf,-Inf,Inf,74,0.005524225116313966,0.040344880404207785,0.8910900314300384,-0.07355028743650904,0.08459873766913698,8.922043342719492
full,All scored elections,1,OECD,2000s,Y_unemployment,Unemployment,unemployment,76,74,TRUE,-Inf,-Inf,Inf,74,1.1374059352685655,1.0894347639874051,0.2964700837065593,-0.9978469656526419,3.272658836189773,8.019326283412726
full,All scored elections,1,OECD,2000s,Y_trade_pct_gdp,Trade openness,trade,76,74,TRUE,-Inf,-Inf,Inf,74,6.836698655392158,4.461430324745381,0.12542360126888372,-1.9075441006436238,15.58094141142794,9.378880741944585
full,All scored elections,1,OECD,2000s,Y_top10_share,Top-10% income share,top10,76,76,TRUE,-Inf,-Inf,Inf,76,0.23618502065307567,1.10116786349625,0.8301681326873314,-1.9220643327324924,2.3944343740386436,10.608376409027382
full,All scored elections,1,OECD,2000s,Y_gini_disp,Income inequality (Gini): Disposable,gini,76,76,TRUE,-Inf,-Inf,Inf,76,0.2069601683088061,0.36613832990155415,0.5719028456031421,-0.5106577716578846,0.9245781082754967,8.904384022506235
full,All scored elections,1,OECD,2000s,Y_gini_mkt,Income inequality (Gini): Market,gini,76,76,TRUE,-Inf,-Inf,Inf,76,0.7744750785347287,0.39364962014221544,0.04913453458072528,0.0029360005281137136,1.5460141565413439,7.842887255947818
full,All scored elections,1,OECD,2000s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,76,76,TRUE,-Inf,-Inf,Inf,76,-2.4912152510974064,5.018944301063752,0.6196387464249369,-12.328165321594911,7.345734819400098,6.090397193954053
full,All scored elections,1,OECD,2000s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,76,76,TRUE,-Inf,-Inf,Inf,76,-1.241181760407926,1.7410622028948568,0.47591527548635876,-4.653600972925812,2.17123745210996,7.12057452970577
full,All scored elections,1,OECD,2000s,Y_checks_balances,Executive constraints: Checks & balances,institutions,76,76,TRUE,-Inf,-Inf,Inf,76,-0.001087436309842304,0.0045296473341046315,0.8102753276650461,-0.009965381947355247,0.00779050932767064,10.257502592177982
full,All scored elections,1,OECD,2000s,Y_jucon,Executive constraints: Judicial constraints,institutions,76,76,TRUE,-Inf,-Inf,Inf,76,8.319726636680635e-6,0.005999786078392949,0.9988935973350721,-0.011751044901958305,0.011767684355231667,7.481692251068159
full,All scored elections,1,OECD,2000s,Y_legcon,Executive constraints: Legislative constraints,institutions,76,76,TRUE,-Inf,-Inf,Inf,76,-0.0013651855567852677,0.006877192765355917,0.842646741717465,-0.014844235691622281,0.012113864578051744,8.98381258760733
full,All scored elections,1,OECD,2000s,Y_hos_power,Executive power (ET): HOS,exec_power,76,76,TRUE,-Inf,-Inf,Inf,76,0.01825579992712881,0.01934291292309853,0.34527295164010274,-0.019655612758238673,0.0561672126124963,15.732499753140118
full,All scored elections,1,OECD,2000s,Y_hog_power,Executive power (ET): HOG,exec_power,76,58,TRUE,-Inf,-Inf,Inf,58,-0.005238571662731923,0.0049460053147417195,0.2895305389751619,-0.014932563946969384,0.004455420621505539,20.849998115033028
full,All scored elections,1,OECD,2000s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,76,76,TRUE,-Inf,-Inf,Inf,76,0.0370703290404477,0.03598480950653459,0.30293206417845475,-0.033458601582894626,0.10759925966379003,18.852848318068684
full,All scored elections,1,OECD,2000s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,76,76,TRUE,-Inf,-Inf,Inf,76,-0.018535164520223794,0.017992404753267244,0.30293206417845475,-0.05379962983189486,0.01672930079144727,18.85284831806855
full,All scored elections,1,OECD,2000s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,76,76,TRUE,-Inf,-Inf,Inf,76,0.023538217630760316,0.017481499165432113,0.17815276915564698,-0.010724891129253625,0.05780132639077426,8.693695134526656
full,All scored elections,1,OECD,2000s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,76,76,TRUE,-Inf,-Inf,Inf,76,0.02013632595184055,0.015182128286237589,0.18473447589971362,-0.009620098697851926,0.04989275060153303,8.82034909367409
full,All scored elections,1,OECD,2000s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,76,76,TRUE,-Inf,-Inf,Inf,76,0.023712492281324174,0.018818788622711982,0.20765367039290722,-0.013171655651863429,0.06059664021451178,8.07929564096875
full,All scored elections,1,OECD,2000s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,76,76,TRUE,-Inf,-Inf,Inf,76,0.027697376281917176,0.023473158679702566,0.2380163282440223,-0.018309169333693604,0.07370392189752796,8.93247658953668
full,All scored elections,1,OECD,2000s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,76,76,TRUE,-Inf,-Inf,Inf,76,0.017640150108149157,0.015207459089760515,0.24606225786315936,-0.012165922004147716,0.04744622222044603,9.00500493096052
full,All scored elections,1,OECD,2000s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,76,76,TRUE,-Inf,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA
full,All scored elections,1,OECD,2000s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,76,76,TRUE,-Inf,-Inf,Inf,76,0.05192439312059268,0.0314083938336012,0.09828993048259141,-0.00963492760551557,0.11348371384670093,8.341645593858296
full,All scored elections,1,OECD,2000s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,76,76,TRUE,-Inf,-Inf,Inf,76,0.0030108399293595077,0.0032794190696644183,0.35856567179240173,-0.0034167033373966008,0.009438383196115617,6.981732289419577
full,All scored elections,1,OECD,2000s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,76,76,TRUE,-Inf,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA
full,All scored elections,1,OECD,2000s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,76,76,TRUE,-Inf,-Inf,Inf,76,-0.0014666659720674819,0.01149661128224284,0.8984862949120573,-0.02399961002952029,0.021066278085385328,12.604603207913184
full,All scored elections,1,OECD,2000s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,76,76,TRUE,-Inf,-Inf,Inf,76,0.0041061708363238645,0.002955232821536132,0.16469363186134178,-0.0016859790598176376,0.009898320732465367,7.886080250567843
full,All scored elections,1,OECD,2000s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,76,76,TRUE,-Inf,-Inf,Inf,76,-0.0011388358492721712,0.014400832919206998,0.9369679981830243,-0.029363949718296686,0.027086278019752344,9.103281324388819
full,All scored elections,1,OECD,2000s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,76,76,TRUE,-Inf,-Inf,Inf,76,0.036977864290045306,0.04879370404313479,0.4485462377850595,-0.05865603830680527,0.13261176688689588,9.790823012598821
full,All scored elections,1,OECD,2000s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,76,76,TRUE,-Inf,-Inf,Inf,76,-0.002578881368068983,0.00261397839345598,0.3238518500905793,-0.007702184875608573,0.0025444221394706062,18.345436905987796
full,All scored elections,1,OECD,2000s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,76,76,TRUE,-Inf,-Inf,Inf,76,-0.0068585552605503,0.006766229942906594,0.3107521691986747,-0.020120122259763725,0.0064030117386631264,3.346030001689951
full,All scored elections,1,OECD,2000s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,76,76,TRUE,-Inf,-Inf,Inf,76,0.008030391005548814,0.020678707183889686,0.697763657579179,-0.03249913032172464,0.04855991233282227,9.975289039081707
full,All scored elections,1,OECD,2000s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,76,76,TRUE,-Inf,-Inf,Inf,76,0.0011667292463446392,0.004681976888843708,0.8032092834915392,-0.008009776832237917,0.010343235324927195,10.452301864115427
full,All scored elections,1,OECD,2000s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,76,76,TRUE,-Inf,-Inf,Inf,76,-0.0018630015107242602,0.012694553651032952,0.883324640642061,-0.026743869466560287,0.023017866445111765,10.198538992285233
full,All scored elections,1,OECD,2000s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,76,76,TRUE,-Inf,-Inf,Inf,76,0.0011188796185750008,0.007092853494366713,0.8746558014662573,-0.012782857778002824,0.015020617015152823,16.744307753917226
full,All scored elections,1,OECD,2010s,Y_gdp_growth,GDP per capita growth: PWT,growth,94,94,TRUE,-Inf,-Inf,Inf,94,-0.001040868088028283,0.029783659925345662,0.9721215069426912,-0.05941576886949468,0.057334032693438106,13.424928872176956
full,All scored elections,1,OECD,2010s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,94,94,TRUE,-Inf,-Inf,Inf,94,0.001982626983257128,0.030220246578275715,0.9476915783246841,-0.057247967914083056,0.061213221880597316,13.27415007439885
full,All scored elections,1,OECD,2010s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,94,75,TRUE,-Inf,-Inf,Inf,75,-0.02390736861436154,0.025445573610089964,0.34744883843156554,-0.0737797764561007,0.02596503922737762,14.780208991685992
full,All scored elections,1,OECD,2010s,Y_inflation,Inflation,inflation,94,91,TRUE,-Inf,-Inf,Inf,91,0.011623040697368556,0.02409149954214853,0.6294834573150953,-0.03559543073880575,0.058841512133542856,9.583161361028699
full,All scored elections,1,OECD,2010s,Y_unemployment,Unemployment,unemployment,94,91,TRUE,-Inf,-Inf,Inf,91,-1.7202062604438106,0.9007087349382374,0.056154290611690034,-3.4855629414833893,0.045150420595768015,10.036678613648858
full,All scored elections,1,OECD,2010s,Y_trade_pct_gdp,Trade openness,trade,94,91,TRUE,-Inf,-Inf,Inf,91,3.822831830366762,4.516336478066783,0.39730437093973225,-5.029025008708602,12.674688669442126,12.476547360944842
full,All scored elections,1,OECD,2010s,Y_top10_share,Top-10% income share,top10,94,94,TRUE,-Inf,-Inf,Inf,94,-0.06944877385928516,1.2574252696729273,0.9559544836440214,-2.5339570156687867,2.3950594679502166,11.351898484671837
full,All scored elections,1,OECD,2010s,Y_gini_disp,Income inequality (Gini): Disposable,gini,94,94,TRUE,-Inf,-Inf,Inf,94,-0.7260285686485928,0.6288417094476858,0.24827516054971363,-1.9585356711426576,0.506478533845472,14.157183969014367
full,All scored elections,1,OECD,2010s,Y_gini_mkt,Income inequality (Gini): Market,gini,94,94,TRUE,-Inf,-Inf,Inf,94,-0.3707493562193073,0.5063322642381756,0.46403098970379775,-1.363142358336749,0.6216436458981345,20.5478561096679
full,All scored elections,1,OECD,2010s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,94,94,TRUE,-Inf,-Inf,Inf,94,-2.5382687498017664,4.275154845467505,0.5526956775226608,-10.917418275249972,5.84088077564644,12.155948562845538
full,All scored elections,1,OECD,2010s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,94,94,TRUE,-Inf,-Inf,Inf,94,-0.12253701949695528,2.1004001663836642,0.9534779300713807,-4.2392456987308735,3.9941716597369625,16.17483635261582
full,All scored elections,1,OECD,2010s,Y_checks_balances,Executive constraints: Checks & balances,institutions,94,94,TRUE,-Inf,-Inf,Inf,94,-0.008706214601047861,0.027633324517281177,0.7527144668876644,-0.06286653542802662,0.0454541062259309,10.886741001734695
full,All scored elections,1,OECD,2010s,Y_jucon,Executive constraints: Judicial constraints,institutions,94,94,TRUE,-Inf,-Inf,Inf,94,-0.026188370202485295,0.03230904988955536,0.4176193428649638,-0.08951294436072159,0.037136203955751,12.789550140371244
full,All scored elections,1,OECD,2010s,Y_legcon,Executive constraints: Legislative constraints,institutions,94,94,TRUE,-Inf,-Inf,Inf,94,0.009056330012801116,0.02056980395907749,0.6597393684041275,-0.031259744916040166,0.0493724049416424,10.684998035574042
full,All scored elections,1,OECD,2010s,Y_hos_power,Executive power (ET): HOS,exec_power,94,94,TRUE,-Inf,-Inf,Inf,94,0.010775037471411578,0.011607767192518206,0.3532722039904276,-0.011975768166849716,0.03352584310967287,16.28662133217802
full,All scored elections,1,OECD,2010s,Y_hog_power,Executive power (ET): HOG,exec_power,94,68,TRUE,-Inf,-Inf,Inf,68,-0.04120987575604819,0.04292979487124608,0.3370871897270635,-0.1253507275673828,0.042930976055286424,12.205414481879377
full,All scored elections,1,OECD,2010s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,94,94,TRUE,-Inf,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA
full,All scored elections,1,OECD,2010s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,94,94,TRUE,-Inf,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA
full,All scored elections,1,OECD,2010s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,94,94,TRUE,-Inf,-Inf,Inf,94,-2.708879187991375e-4,0.019276706884391263,0.9887880136383096,-0.038052539152741316,0.03751076331514304,20.152033690373695
full,All scored elections,1,OECD,2010s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,94,94,TRUE,-Inf,-Inf,Inf,94,-0.016711086575338797,0.03261989890750589,0.60844294519886,-0.08064491361338777,0.04722274046271018,13.829227895086952
full,All scored elections,1,OECD,2010s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,94,94,TRUE,-Inf,-Inf,Inf,94,4.0794688375282804e-4,0.018180998019426714,0.9820984959563769,-0.035226154437317574,0.03604204820482323,20.831492076563823
full,All scored elections,1,OECD,2010s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,94,94,TRUE,-Inf,-Inf,Inf,94,0.003756257084686134,0.0425014056720314,0.9295749774513519,-0.07954496732482176,0.08705748149419403,13.429545829809758
full,All scored elections,1,OECD,2010s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,94,94,TRUE,-Inf,-Inf,Inf,94,-0.010249596854035325,0.02459540259396393,0.6768772548723492,-0.05845570012346764,0.03795650641539698,13.085717113149032
full,All scored elections,1,OECD,2010s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,94,94,TRUE,-Inf,-Inf,Inf,94,0.0022135908996357223,0.00227999144251887,0.3316096096772182,-0.002255110212760786,0.0066822920120322305,19.30646044008791
full,All scored elections,1,OECD,2010s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,94,94,TRUE,-Inf,-Inf,Inf,94,-0.005741350524184511,0.016080806054762756,0.7210684002513961,-0.037259151233893145,0.02577645018552412,14.949349473858208
full,All scored elections,1,OECD,2010s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,94,94,TRUE,-Inf,-Inf,Inf,94,-3.360248926361203e-4,0.008177382811923267,0.9672225641748718,-0.016363400691802595,0.01569135090653035,10.132439713880911
full,All scored elections,1,OECD,2010s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,94,94,TRUE,-Inf,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA
full,All scored elections,1,OECD,2010s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,94,94,TRUE,-Inf,-Inf,Inf,94,-0.004906612363216201,0.02636298736909699,0.8523526465812901,-0.05657711813153064,0.046763893405098234,18.4669829821574
full,All scored elections,1,OECD,2010s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,94,94,TRUE,-Inf,-Inf,Inf,94,0.011367895316731123,0.009343911171810512,0.22375265466493774,-0.006945834054758928,0.029681624688221175,9.967147444855852
full,All scored elections,1,OECD,2010s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,94,94,TRUE,-Inf,-Inf,Inf,94,-0.011966644217465338,0.02429069884102781,0.6222648166317495,-0.05957553910518866,0.03564225067025799,10.47009761124404
full,All scored elections,1,OECD,2010s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,94,94,TRUE,-Inf,-Inf,Inf,94,0.015392194495301657,0.02333916978611571,0.5095744154363522,-0.030351737714550513,0.06113612670515383,20.62882388661767
full,All scored elections,1,OECD,2010s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,94,94,TRUE,-Inf,-Inf,Inf,94,-4.957803341841258e-4,0.001340339410124893,0.7114632353497194,-0.003122797305088576,0.002131236636720325,12.819121283119447
full,All scored elections,1,OECD,2010s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,94,94,TRUE,-Inf,-Inf,Inf,94,-0.010767199599958751,0.010160019582060309,0.2892530261381036,-0.030680472063018643,0.00914607286310114,16.6748260842293
full,All scored elections,1,OECD,2010s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,94,94,TRUE,-Inf,-Inf,Inf,94,0.020593388213038258,0.04260990707563376,0.6288824047755499,-0.0629204950398023,0.10410727146587881,10.505334017422392
