election_id,country_name,country_text_id,election_year,election_type,running_var,illiberal_score,other_score,backsliding_Nyr,Y_gdp_growth,Y_polyarchy,ap_name,ap_abbr,ap_score,ap_share,ap_cand,op_name,op_abbr,op_score,op_share,op_cand,group,side,in_popucut,label,op_label
parl_1713,Ghana,GHA,1996,parliamentary,36,0.483,0.172,0,0.1132118768405519,0.22999999999999998,National Democratic Congress,NDC,0.483,66.5,NA,New Patriotic Party,NPP,0.172,30.5,NA,Non-OECD,won,FALSE,National Democratic Congress (NDC),New Patriotic Party
parl_4682,USA,USA,2014,parliamentary,13.563218390804593,0.483,0.207,0,0.097252559079962,-0.08700000000000008,Republican Party,Rep,0.483,56.7816091954023,NA,Democratic Party,Dem,0.207,43.2183908045977,NA,OECD,won,FALSE,Republican Party (Rep),Democratic Party
pres_1022,Mexico,MEX,2012,presidential,6.780000000000001,0.483,0.275,0,0.06252382653992683,-0.02400000000000002,Institutional Revolutionary Party,PRI,0.483,39.17,Enrique Pena Nieto,Party of the Democratic Revolution,PRD,0.275,32.39,Andres Manuel Lopez Obrador,OECD,won,FALSE,Institutional Revolutionary Party (PRI),Party of the Democratic Revolution
parl_1399,El Salvador,SLV,2006,parliamentary,2.3809523809523796,0.479,0.273,0,0.1052151372943424,0.07099999999999995,Nationalist Republican Alliance,ARENA,0.479,40.476190476190474,NA,Farabundo Martí National Liberation Front,FMLN,0.273,38.095238095238095,NA,Non-OECD,won,FALSE,Nationalist Republican Alliance (ARENA),Farabundo Martí National Liberation Front
pres_776,Indonesia,IDN,2009,presidential,34.010000000000005,0.479,0.325,0,0.25192871743415424,-0.04899999999999993,Democratic Party,PD,0.479,60.800000000000004,Susilo Bambang Yudhoyono,Indonesian Democratic Party of Struggle,PDIP,0.325,26.79,Megawati Sukarnoputri,Non-OECD,won,FALSE,Democratic Party (PD),Indonesian Democratic Party of Struggle
parl_1059,Costa Rica,CRI,1998,parliamentary,7.017543859649123,0.478,0.397,0,0.14692373846586726,0.0020000000000000018,Social Christian Unity Party,PUSC,0.478,47.368421052631575,NA,National Liberation Party,PLN,0.397,40.35087719298245,NA,OECD,won,FALSE,Social Christian Unity Party (PUSC),National Liberation Party
pres_344,Costa Rica,CRI,1998,presidential,2.3998018287633514,0.478,0.397,0,0.14692373846586726,0.0020000000000000018,Social Christian Unity Party,PUSC,0.478,46.96197445376893,Miguel A. Rodríguez,National Liberation Party,PLN,0.397,44.56217262500558,José M. Corrales,OECD,won,FALSE,Social Christian Unity Party (PUSC),National Liberation Party
parl_1931,Guyana,GUY,2011,parliamentary,9.230769230769234,0.477,0.426,0,0.18000551870212966,0.07400000000000007,People's Progressive Party,PPP,0.477,49.23076923076923,NA,A Partnership for National Unity,APNU,0.426,40,NA,Non-OECD,won,FALSE,People's Progressive Party (PPP),A Partnership for National Unity
parl_2300,Jamaica,JAM,2016,parliamentary,1.5873015873015888,0.474,0.467,0,-0.02076515586347938,0.0030000000000000027,Jamaica Labour Party,JLP,0.474,50.79365079365079,NA,People's National Party,PNP,0.467,49.2063492063492,NA,Non-OECD,won,FALSE,Jamaica Labour Party (JLP),People's National Party
parl_2301,Jamaica,JAM,2020,parliamentary,55.555555555555564,0.474,0.467,0,NA,-0.0050000000000000044,Jamaica Labour Party,JLP,0.474,77.77777777777779,NA,People's National Party,PNP,0.467,22.22222222222222,NA,Non-OECD,won,FALSE,Jamaica Labour Party (JLP),People's National Party
pres_1037,Mongolia,MNG,2001,presidential,-22,0.473,0.434,0,0.3447194667318314,0.01100000000000001,Democratic Party,AN,0.473,37.2,Radnaasumbereliyn Gonchigdorj,Mongolian People's [Revolutionary] Party,MAN,0.434,59.2,Natsagiyn Bagabandi,Non-OECD,lost,FALSE,Democratic Party (AN),Mongolian People's [Revolutionary] Party
parl_3495,Philippines,PHL,1992,parliamentary,21.5,0.471,0.148,0,0.0832940409074272,-0.009999999999999898,Fight of Democratic Filipinos,LDP,0.471,43,NA,Lakas – Christian Muslim Democrats,Lakas-CMD,0.148,21.5,NA,Non-OECD,won,FALSE,Fight of Democratic Filipinos (LDP),Lakas – Christian Muslim Democrats
parl_47,Albania,ALB,2017,parliamentary,-22.142857142857146,0.47,0.469,0,0.2211235657988535,-0.0030000000000000027,Democratic Party of Albania,PDS,0.47,30.714285714285715,NA,Socialist Party of Albania,PSS,0.469,52.85714285714286,NA,Non-OECD,lost,FALSE,Democratic Party of Albania (PDS),Socialist Party of Albania
parl_48,Albania,ALB,2021,parliamentary,-10.714285714285715,0.47,0.469,0,NA,NA,Democratic Party of Albania,PDS,0.47,42.142857142857146,NA,Socialist Party of Albania,PSS,0.469,52.85714285714286,NA,Non-OECD,lost,FALSE,Democratic Party of Albania (PDS),Socialist Party of Albania
parl_4347,Thailand,THA,1996,parliamentary,0.5089058524172998,0.464,0.197,0,-0.004409752887363894,0.13800000000000007,New Aspiration Party,NAP,0.464,31.806615776081426,NA,Democrat Party,PP,0.197,31.297709923664126,NA,Non-OECD,won,FALSE,New Aspiration Party (NAP),Democrat Party
parl_2104,India,IND,1991,parliamentary,-20.550458715596328,0.463,0.124,0,0.19603407616022572,0.04800000000000004,Indian People's Party,BJP,0.463,22.018348623853214,NA,Indian National Congress,INC,0.124,42.56880733944954,NA,Non-OECD,lost,FALSE,Indian People's Party (BJP),Indian National Congress
parl_1992,Honduras,HND,1997,parliamentary,-12.781954887218049,0.461,0.361,0,0.016355874589372377,-0.0020000000000000018,National Party of Honduras,PNH,0.461,41.35338345864661,NA,Liberal Party of Honduras,PLH,0.361,54.13533834586466,NA,Non-OECD,lost,FALSE,National Party of Honduras (PNH),Liberal Party of Honduras
pres_736,Honduras,HND,1997,presidential,-9.889710031462982,0.461,0.361,0,0.016355874589372377,-0.0020000000000000018,National Party of Honduras,PNH,0.461,42.76298309744111,Nora Gúnera de Melger,Liberal Party of Honduras,PLH,0.361,52.65269312890409,Carlos Flores Facussé,Non-OECD,lost,FALSE,National Party of Honduras (PNH),Liberal Party of Honduras
parl_1904,Guinea-Bissau,GNB,1999,parliamentary,8.82352941176471,0.459,0.414,0,0.03272070993830489,0.019000000000000017,Social Renewal Party,PRS,0.459,37.254901960784316,NA,Resistance of Guinea-Bissau-Bafatá Movement,RGB,0.414,28.431372549019606,NA,Non-OECD,won,FALSE,Social Renewal Party (PRS),Resistance of Guinea-Bissau-Bafatá Movement
parl_350,Barbados,BRB,1971,parliamentary,-50,0.458,0.452,0,0.0904740038546823,0.0040000000000000036,Barbados Labour Party,BLP,0.458,25,NA,Democratic Labour Party,DLP,0.452,75,NA,Non-OECD,lost,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
pres_696,Haiti,HTI,2006,presidential,38.81378759656893,0.453,0.213,0,0.08859986401223985,0.184,Front for Hope,Lespwa,0.453,51.209378115906965,Rene Preval,Rally of Progressive National Democrats,RDNP,0.213,12.395590519338032,Lesly Francois Manigat,Non-OECD,won,FALSE,Front for Hope (Lespwa),Rally of Progressive National Democrats
parl_2840,Mexico,MEX,2009,parliamentary,18.8,0.452,0.16,0,0.003671013703304027,-0.028000000000000025,Institutional Revolutionary Party,PRI,0.452,47.4,NA,National Action Party,PAN,0.16,28.599999999999998,NA,OECD,won,FALSE,Institutional Revolutionary Party (PRI),National Action Party
pres_310,Congo,COG,1992,presidential,22.644833862321107,0.449,0.44,1,-0.0616798520229036,-0.01200000000000001,Pan-African Union for Social Democracy,UPADS,0.449,61.322416931160554,Pascal Lissouba,Congolese Movement for Democracy and Integral Development,MCDDI,0.44,38.677583068839446,Bernard Kolélas,Non-OECD,won,FALSE,Pan-African Union for Social Democracy (UPADS),Congolese Movement for Democracy and Integral Development
pres_311,Congo,COG,2002,presidential,-86.65254184437029,0.449,0.423,0,-0.08689891081333201,0.094,Pan-African Union for Social Democracy,UPADS,0.449,2.7568349200198567,Kignomba Kia Mbougou,United Democratic Forces,FDU,0.423,89.40937676439015,Denis Sassou-Nguesso,Non-OECD,lost,FALSE,Pan-African Union for Social Democracy (UPADS),United Democratic Forces
parl_4681,USA,USA,2012,parliamentary,7.586206896551722,0.446,0.207,0,0.083831616794793,-0.062000000000000055,Republican Party,Rep,0.446,53.79310344827586,NA,Democratic Party,Dem,0.207,46.206896551724135,NA,OECD,won,FALSE,Republican Party (Rep),Democratic Party
pres_1503,USA,USA,2012,presidential,-3.8536465074179347,0.446,0.207,0,0.083831616794793,-0.062000000000000055,Republican Party,Rep,0.446,48.073175159431756,Mitt Romney,Democratic Party,Dem,0.207,51.92682166684969,Barack Obama,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_1285,Dom. Rep.,DOM,2010,parliamentary,-18.032786885245898,0.445,0.378,0,0.24696131468440008,-0.049000000000000044,Dominican Revolutionary Party,PRD,0.445,40.98360655737705,NA,Dominican Liberation Party,PLD,0.378,59.01639344262295,NA,Non-OECD,lost,FALSE,Dominican Revolutionary Party (PRD),Dominican Liberation Party
parl_3905,Seychelles,SYC,1993,parliamentary,66.66666666666667,0.445,0.357,0,0.24580024883363727,0.08799999999999997,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,81.81818181818183,NA,Seychelles Democratic Party,SDP,0.357,15.151515151515152,NA,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles Democratic Party
parl_3906,Seychelles,SYC,1998,parliamentary,79.41176470588235,0.445,0.318,0,-0.039743016333451564,0.031000000000000028,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,88.23529411764706,NA,Seychelles National Party / United Opposition,SNP / UO,0.318,8.823529411764707,NA,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
parl_3907,Seychelles,SYC,2002,parliamentary,35.29411764705883,0.445,0.318,0,0.1280855736900559,0.11499999999999999,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,67.64705882352942,NA,Seychelles National Party / United Opposition,SNP / UO,0.318,32.35294117647059,NA,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
parl_3908,Seychelles,SYC,2007,parliamentary,35.29411764705883,0.445,0.324,0,0.14048191753365025,0.02799999999999997,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,67.64705882352942,NA,Seychelles National Party / United Opposition,SNP / UO,0.324,32.35294117647059,NA,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
parl_3909,Seychelles,SYC,2011,parliamentary,94.11764705882354,0.445,0.326,0,0.26182919384144476,0.10699999999999998,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,97.05882352941177,NA,Popular Democratic Movement,PDM,0.326,2.941176470588235,NA,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Popular Democratic Movement
parl_4423,Tunisia,TUN,2011,parliamentary,27.649769585253456,0.445,0.417,1,0.13790697856914846,0.538,Ennahdha Party / Renaissance Party,Nahdah,0.445,41.013824884792626,NA,Congress for the Republic,CPR,0.417,13.36405529953917,NA,Non-OECD,won,FALSE,Ennahdha Party / Renaissance Party (Nahdah),Congress for the Republic
pres_1312,Seychelles,SYC,1993,presidential,22.5,0.445,0.357,0,0.24580024883363727,0.08799999999999997,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,58.800000000000004,France A. René,Seychelles Democratic Party,SDP,0.357,36.300000000000004,James R. Mancham,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles Democratic Party
pres_1313,Seychelles,SYC,1998,presidential,47.130311553904626,0.445,0.318,0,-0.039743016333451564,0.031000000000000028,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,66.66523522212441,France A. René,Seychelles National Party / United Opposition,SNP / UO,0.318,19.534923668219783,Wavel Ramkawalan,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
pres_1314,Seychelles,SYC,2001,presidential,9.240017516620881,0.445,0.318,0,-9.841367997225348e-4,0.08100000000000002,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,54.18806481149727,France Albert Rene,Seychelles National Party / United Opposition,SNP / UO,0.318,44.94804729487639,Wavel Ramkalawan,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
pres_1315,Seychelles,SYC,2006,presidential,8.014770152874654,0.445,0.318,0,0.20345735905804752,0.03899999999999998,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,53.72732299898322,James Michel,Seychelles National Party / United Opposition,SNP / UO,0.318,45.712552846108565,Wavel Ramkalawan,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
pres_1316,Seychelles,SYC,2011,presidential,14.033626568112027,0.445,0.324,0,0.26182919384144476,0.10699999999999998,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,55.46475109746153,James Michel,Seychelles National Party / United Opposition,SNP / UO,0.324,41.4311245293495,Wavel Ramkalawan,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
pres_1317,Seychelles,SYC,2015,presidential,0.3071732106762539,0.445,0.324,0,0.10475011679655921,0.17100000000000004,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,0.445,50.15358660533813,James Michel,Seychelles National Party / United Opposition,SNP / UO,0.324,49.84641339466187,Rev. Wavel Ramkalawan,Non-OECD,won,FALSE,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party (SPPF / PL / SPUP),Seychelles National Party / United Opposition
pres_443,Dom. Rep.,DOM,2012,presidential,-4.260036015702326,0.445,0.378,0,0.24959008785509695,-0.06399999999999995,Dominican Revolutionary Party,PRD,0.445,46.952419157532326,Rafael Hipolito Mejia Dominguez,Dominican Liberation Party,PLD,0.378,51.21245517323465,Danilo Medina Sanchez,Non-OECD,lost,FALSE,Dominican Revolutionary Party (PRD),Dominican Liberation Party
parl_1052,Costa Rica,CRI,1970,parliamentary,-17.54385964912281,0.443,0.434,0,0.20795909804113855,0.061000000000000054,National Unification Party,PUN,0.443,38.59649122807017,NA,National Liberation Party,PLN,0.434,56.14035087719298,NA,OECD,lost,FALSE,National Unification Party (PUN),National Liberation Party
pres_337,Costa Rica,CRI,1970,presidential,-13.612013813663665,0.443,0.434,0,0.20795909804113855,0.061000000000000054,National Unification Party,PUN,0.443,41.17656861928173,Mario Echandi Jiménez,National Liberation Party,PLN,0.434,54.7885824329454,José Figueres Ferrer,OECD,lost,FALSE,National Unification Party (PUN),National Liberation Party
parl_1056,Costa Rica,CRI,1986,parliamentary,-7.01754385964913,0.442,0.365,0,0.0913749022539978,0.025000000000000022,Social Christian Unity Party,PUSC,0.442,43.859649122807014,NA,National Liberation Party,PLN,0.365,50.877192982456144,NA,OECD,lost,FALSE,Social Christian Unity Party (PUSC),National Liberation Party
parl_474,Benin,BEN,2007,parliamentary,18.07228915662651,0.442,0.285,0,0.04695596740934249,-0.06300000000000006,Cowry Forces for an Emerging Benin,FCBE,0.442,42.168674698795186,NA,Alliance for a Democratic Dynamic,ADD,0.285,24.096385542168676,NA,Non-OECD,won,FALSE,Cowry Forces for an Emerging Benin (FCBE),Alliance for a Democratic Dynamic
pres_341,Costa Rica,CRI,1986,presidential,-6.570920890769827,0.442,0.365,0,0.0913749022539978,0.025000000000000022,Social Christian Unity Party,PUSC,0.442,45.76644712973603,Rafael Ángel Calderón Fournier,National Liberation Party,PLN,0.365,52.337368020505856,Oscar Arias Sánchez,OECD,lost,FALSE,Social Christian Unity Party (PUSC),National Liberation Party
parl_3503,Philippines,PHL,2016,parliamentary,-25.000000000000004,0.44,0.11,0,0.14114727569401175,-0.11100000000000004,Nationalist People's Coalition,KMB,0.44,14.383561643835616,NA,Liberal Party,PLP,0.11,39.38356164383562,NA,Non-OECD,lost,FALSE,Nationalist People's Coalition (KMB),Liberal Party
parl_681,Bulgaria,BGR,1991,parliamentary,-1.6666666666666643,0.436,0.103,0,-0.019330812985907997,0.126,Coalition for Bulgaria -- Democratic Left,KzB/BSP,0.436,44.166666666666664,NA,Union of Democratic Forces,SDS,0.103,45.83333333333333,NA,Non-OECD,lost,FALSE,Coalition for Bulgaria -- Democratic Left (KzB/BSP),Union of Democratic Forces
parl_1878,Guatemala,GTM,1985,parliamentary,-29,0.434,0.174,0,-0.030075094396361024,0.246,National Center Union,UCN,0.434,22,NA,Guatemalan Christian Democracy,DCG,0.174,51,NA,Non-OECD,lost,FALSE,National Center Union (UCN),Guatemalan Christian Democracy
pres_660,Guatemala,GTM,1985,presidential,-36.7476503824594,0.434,0.174,0,-0.030075094396361024,0.246,National Center Union,UCN,0.434,31.626174808770298,Jorge Carpio Nicolle,Guatemalan Christian Democracy,DCG,0.174,68.3738251912297,Vinicio Cerezo Arévalo,Non-OECD,lost,FALSE,National Center Union (UCN),Guatemalan Christian Democracy
parl_1806,Greece,GRC,2019,parliamentary,-23.999999999999996,0.432,0.129,1,NA,-0.11499999999999999,Coalition of the Radical Left,SYRIZA,0.432,28.666666666666668,NA,New Democracy,ND,0.129,52.666666666666664,NA,OECD,lost,FALSE,Coalition of the Radical Left (SYRIZA),New Democracy
parl_1807,Greece,GRC,2023,parliamentary,-25.000000000000004,0.432,0.129,0,NA,NA,Coalition of the Radical Left,SYRIZA,0.432,23.666666666666668,NA,New Democracy,ND,0.129,48.66666666666667,NA,OECD,lost,FALSE,Coalition of the Radical Left (SYRIZA),New Democracy
parl_1808,Greece,GRC,2023,parliamentary,-37,0.432,0.129,0,NA,NA,Coalition of the Radical Left,SYRIZA,0.432,15.666666666666668,NA,New Democracy,ND,0.129,52.666666666666664,NA,OECD,lost,FALSE,Coalition of the Radical Left (SYRIZA),New Democracy
