vocab,group,decade,decade_start,tag,v2paid,v2paenname,v2pashname,country_name,n_obs,first_year,last_year,v2xpa_antiplural,v2xpa_popul,v2pariglef
rile_wikipedia,Non-OECD,2000s,2000,centre_left,120,Social Democratic Party,PSD,Romania,2,2004,2008,0.341,0.392,-1.043
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5274,Democratic Alliance Party,ALY,Haiti,1,2006,2006,0.336,0.324,0.196
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1441,Dominican Revolutionary Party,PRD,Dominican Republic,2,2002,2006,0.33599999999999997,0.3425,0.323
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5625,Revolutionary Front for an Independent East Timor,FRTLI,Timor-Leste,2,2001,2007,0.321,0.749,-2.021
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2560,Indonesian Democratic Party of Struggle,PDIP,Indonesia,2,2004,2009,0.3125,0.616,-1.135
rile_wikipedia,Non-OECD,2000s,2000,centre_left,17,Dravidian Progress Federation,DMK,India,1,2009,2009,0.308,0.693,-0.659
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2332,Forum for Democracy and Development,FDD,Zambia,2,2001,2006,0.305,0.5465,-0.5155000000000001
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5624,National Congress for Timorese Reconstruction,CNRT,Timor-Leste,1,2007,2007,0.304,0.68,0.115
rile_wikipedia,Non-OECD,2000s,2000,centre_left,937,Bahujan Samaj Party,BSP,India,2,2004,2009,0.303,0.7795000000000001,-0.267
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1225,Dominican Liberation Party,PLD,Dominican Republic,2,2002,2006,0.30200000000000005,0.193,0.757
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3762,Sam Rainsy Party,SRP,Cambodia,2,2003,2008,0.302,0.8445,-0.242
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3686,Democratic Labour Party,DLP,Barbados,2,2003,2008,0.3,0.756,-0.988
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2498,Janata Dal (United),JD(U),India,1,2009,2009,0.288,0.645,0.103
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4281,United National Congress,UNC,Trinidad and Tobago,4,2000,2007,0.27875,0.517,-0.51
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1665,Coalition for Bulgaria -- Democratic Left,KzB/BSP,Bulgaria,3,2001,2009,0.2733333333333334,0.24333333333333335,-1.8153333333333335
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3658,Social Democratic Party,PSD,Rwanda,2,2003,2008,0.268,0.1505,-1.2585000000000002
rile_wikipedia,Non-OECD,2000s,2000,centre_left,6148,Timorese Social Democratic Association,ASDT,Timor-Leste,1,2001,2001,0.267,0.691,-0.937
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1219,African National Congress,ANC,South Africa,2,2004,2009,0.266,0.724,-1.113
rile_wikipedia,Non-OECD,2000s,2000,centre_left,568,Revolutionary Nationalist Movement,MNR,Bolivia,2,2002,2005,0.263,0.122,1.406
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1034,Romanian Social Democratic Party,PSDR,Romania,1,2000,2000,0.262,0.505,-1.045
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3664,Taiwan Solidarity Union,TSU,Taiwan,3,2001,2005,0.25933333333333336,0.426,1.215
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3185,Social Democratic Party of Montenegro,SDP CG,Montenegro,4,2001,2009,0.254,0.177,-1.045
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2365,Democratic Renewal Party,PRD,Benin,2,2003,2007,0.25,0.263,0.869
rile_wikipedia,Non-OECD,2000s,2000,centre_left,862,Democratic Action,AD,Venezuela,1,2000,2000,0.24,0.352,-0.152
rile_wikipedia,Non-OECD,2000s,2000,centre_left,623,Justicialist [Peronist] Party,PJ,Argentina,2,2001,2003,0.236,0.5805,0.06400000000000003
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2336,Botswana National Front,BNF,Botswana,2,2004,2009,0.2355,0.8075000000000001,-1.826
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1508,Social Democratic Union of Macedonia,SDSM,North Macedonia,3,2002,2008,0.23533333333333334,0.18,-1.2466666666666666
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3278,Workers' Party of Singapore,WP,Singapore,1,2006,2006,0.233,0.603,-0.75
rile_wikipedia,Non-OECD,2000s,2000,centre_left,808,Malta Labour Party,MLP,Malta,2,2003,2008,0.223,0.716,-0.7064999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2211,Socialist Party of the Ukraine,SPU,Ukraine,2,2002,2006,0.2145,0.6995,-1.671
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3694,Barbados Labour Party,BLP,Barbados,2,2003,2008,0.213,0.307,-0.916
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1051,Democratic Unification Party,PUD,Honduras,2,2001,2005,0.21,0.663,-1.12
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5602,Lavalas Political Organization / Struggling People's Organization,OPL,Haiti,1,2006,2006,0.206,0.559,-1.003
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2311,National Democratic Congress,NDC,Ghana,3,2000,2008,0.19166666666666665,0.6526666666666667,-0.972
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3701,Reformist Party ORA,ORA,Kosovo,1,2004,2004,0.189,0.145,-0.048
rile_wikipedia,Non-OECD,2000s,2000,centre_left,6071,Union of the Forces of Progress,UFP,Mauritania,1,2006,2006,0.187,0.583,-1.971
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1715,Democratic Party,PD,Romania,2,2000,2004,0.1845,0.348,0.7545
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2330,Liberal Party,PLP,Philippines,3,2001,2007,0.18,0.5700000000000001,0.976
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3821,Convergence for Social Democracy,CPDS,Equatorial Guinea,2,2004,2008,0.172,0.7855,-0.687
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1413,Encounter for Guatemala,EG,Guatemala,1,2007,2007,0.17,0.55,-0.92
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2379,Alliance of the Forces of Progress,AFP,Senegal,1,2001,2001,0.167,0.397,-0.366
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5084,People's Progressive Party,PPP,The Gambia,1,2007,2007,0.167,0.105,0.165
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2189,Democratic Party,DS,Serbia,3,2000,2007,0.15733333333333333,0.152,-0.879
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4546,Congress of the People,COPE,South Africa,1,2009,2009,0.157,0.644,-0.48
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2319,Rally for Mali,RPM,Mali,2,2002,2007,0.1565,0.266,0.157
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2485,People's Justice Party,Keadilan,Malaysia,2,2004,2008,0.155,0.855,-0.989
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3882,Alliance for Change,AFC,Guyana,1,2006,2006,0.153,0.09,0.196
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3715,United Democratic Party,UDP,The Gambia,1,2007,2007,0.148,0.16,0.3
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2337,Botswana Congress Party,BCP,Botswana,2,2004,2009,0.14150000000000001,0.6025,-1.264
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3796,African Party for the Independence of Cape Verde,PAICV,Cape Verde,2,2001,2006,0.1395,0.189,-1.1115
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5331,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,Sao Tome and Principe,2,2002,2006,0.13799999999999998,0.092,-0.569
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4387,Revolutionary Left Movement - New Majority,MIR,Bolivia,1,2002,2002,0.135,0.227,-0.313
rile_wikipedia,Non-OECD,2000s,2000,centre_left,171,Liberal Democratic Party,LDP,North Macedonia,1,2002,2002,0.135,0.159,0.169
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1220,Democratic Union for Integrations,DUI,North Macedonia,3,2002,2008,0.12933333333333333,0.224,0.23633333333333334
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1297,Indian National Congress,INC,India,2,2004,2009,0.128,0.4845,-0.538
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4887,Fiji Labour Party,FLP,Fiji,2,2001,2006,0.1265,0.842,-2.232
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2477,"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice",ADEMA-PASJ,Mali,2,2002,2007,0.126,0.273,-0.83
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3703,New Kosovo Alliance,AKR,Kosovo,1,2007,2007,0.121,0.149,1.131
rile_wikipedia,Non-OECD,2000s,2000,centre_left,267,Socialist People's Party,PPS,Brazil,1,2006,2006,0.115,0.436,-0.435
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5626,Democratic Party,PD,Timor-Leste,2,2001,2007,0.113,0.749,-0.506
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2447,New Social Democratic Party,NSDP,North Macedonia,1,2006,2006,0.099,0.191,-0.981
rile_wikipedia,Non-OECD,2000s,2000,centre_left,458,Brazilian Labour Party,PTB,Brazil,2,2002,2006,0.0985,0.2495,0.8
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3823,People’s Democratic Party,PDP,Bhutan,1,2008,2008,0.091,0.235,0.443
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2486,Democratic Action Party,DAP,Malaysia,2,2004,2008,0.087,0.855,-0.999
rile_wikipedia,Non-OECD,2000s,2000,centre_left,797,Democratic Left,ID,Ecuador,2,2002,2006,0.0795,0.319,-0.7085
rile_wikipedia,Non-OECD,2000s,2000,centre_left,723,Brazilian Socialist Party,PSB,Brazil,2,2002,2006,0.075,0.503,-1.55
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2476,Union for the Republic and Democracy,URD,Mali,1,2007,2007,0.067,0.322,-1.563
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1215,Support for an Egalitarian Republic,ARI,Argentina,3,2001,2005,0.043333333333333335,0.5346666666666667,-0.6823333333333333
rile_wikipedia,Non-OECD,2000s,2000,centre_left,225,Brazilian Social Democracy Party,PSDB,Brazil,2,2002,2006,0.041999999999999996,0.224,0.9805
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1475,Social Democratic Party of Croatia,SDP,Croatia,3,2000,2007,0.039,0.109,-0.86
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5553,Front for a Country in Solidarity,FREPASO,Argentina,1,2001,2001,0.037,0.534,-0.98
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4888,National Federation Party,NFP,Fiji,1,2001,2001,0.027,0.7,-1.569
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1419,Colorado Party,PC,Uruguay,2,2004,2009,0.023,0.143,1.1785
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1658,Broad Front / Progressive Encounter,FA/EP,Uruguay,2,2004,2009,0.022,0.5205,-1.3375
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1009,Democratic Labour Party,PDT,Brazil,2,2002,2006,0.02,0.526,-1.192
rile_wikipedia,Non-OECD,2000s,2000,centre_left,356,Workers' Party,PT,Brazil,2,2002,2006,0.0195,0.6765000000000001,-1.455
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1365,Socialist Party,PS,Argentina,1,2007,2007,0.015,0.481,-1.683
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1995,New Azerbaijan Party,YAP,Azerbaijan,2,2000,2005,0.996,0.122,0.769
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2481,Popular Movement,MP,Morocco,2,2002,2007,0.987,0.195,0.67
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5382,White Path,AJ,Kyrgyzstan,1,2007,2007,0.983,0.029,0.487
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2482,Istiqlal / Independence Party,I,Morocco,2,2002,2007,0.981,0.14,0.416
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4113,National Rally for Democracy,RND,Algeria,2,2002,2007,0.973,0.241,0.135
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2341,National Party (Ershad),JD,Bangladesh,2,2001,2008,0.9684999999999999,0.127,0.874
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4044,PAIS Alliance,PAIS,Ecuador,2,2007,2009,0.9684999999999999,0.9724999999999999,-1.764
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5200,Gabonese Democratic Bloc / Gabonese Democratic Party,BDG / PDG,Gabon,2,2001,2006,0.9604999999999999,0.302,-0.595
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4906,People's Democratic Party of Tajikistan,PDPT,Tajikistan,2,2000,2005,0.951,0.11699999999999999,-0.40700000000000003
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2354,People's Democratic Party,PDP,Nigeria,2,2003,2007,0.9465,0.193,1.2015
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1760,Croatian Democratic Union of Bosnia and Herzegovina,HDZ-BiH,Bosnia and Herzegovina,3,2000,2006,0.94,0.093,1.007
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3782,Bangladesh Nationalist Party,BNP,Bangladesh,2,2001,2008,0.9359999999999999,0.28300000000000003,1.508
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1166,Serbian Democratic Party,SDS,Bosnia and Herzegovina,3,2000,2006,0.9333333333333333,0.182,1.015
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4323,Coalition for Unity and Democracy,CUD | CDU,Ethiopia,1,2005,2005,0.919,0.421,0.272
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1966,United National Party,UNP,Sri Lanka,3,2000,2004,0.9036666666666667,0.243,1.7936666666666667
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2316,Kenya African National Union,KANU,Kenya,2,2002,2007,0.883,0.155,1.725
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4890,United Fiji Party,SDL,Fiji,2,2001,2006,0.8694999999999999,0.1585,1.522
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5100,People's Democratic Party of Uzbekistan,OXDP,Uzbekistan,2,2004,2009,0.8554999999999999,0.1065,-1.5745
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5099,Uzbekistan Liberal Democratic Party,OLDP,Uzbekistan,2,2004,2009,0.852,0.102,0.7955000000000001
rile_wikipedia,Non-OECD,2000s,2000,centre_right,384,National Republican Association – Colorado Party,ANR-PC,Paraguay,2,2003,2008,0.852,0.48,0.8975
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1673,Party of Democratic Progress,PDP,Bosnia and Herzegovina,2,2000,2006,0.85,0.379,1.0255
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2373,Thai Nation Party / Chart Thai Party,PCT,Thailand,3,2001,2007,0.8493333333333333,0.058333333333333334,2.421
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2480,National Rally of Independents,RNI,Morocco,2,2002,2007,0.849,0.265,1.148
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5323,Constitutional Union,CU,Morocco,2,2002,2007,0.845,0.261,-0.282
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4205,Prosperous Armenia Party,BHK,Armenia,1,2007,2007,0.836,0.318,0.991
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3277,People's Action Party,PAP,Singapore,2,2001,2006,0.8294999999999999,0.051,1.7520000000000002
rile_wikipedia,Non-OECD,2000s,2000,centre_right,6208,Forces for Renewal,FR,Democratic Republic of the Congo,1,2006,2006,0.82,0.309,-1.976
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4743,Malaysian Indian Congress,MIC,Malaysia,2,2004,2008,0.813,0.286,-0.982
rile_wikipedia,Non-OECD,2000s,2000,centre_right,286,Constitutionalist Liberal Party,PLC,Nicaragua,2,2001,2006,0.8075000000000001,0.363,2.012
rile_wikipedia,Non-OECD,2000s,2000,centre_right,194,Social Christian Reformist Party,PRSC,Dominican Republic,2,2002,2006,0.804,0.193,2.064
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2484,Malaysian Chinese Association,MCA,Malaysia,2,2004,2008,0.803,0.279,-1.008
rile_wikipedia,Non-OECD,2000s,2000,centre_right,524,Patriotic Party,PP,Guatemala,1,2007,2007,0.8,0.2,2.479
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3165,Amal Movement,Amal,Lebanon,2,2005,2009,0.7765,0.427,1.3135
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5804,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,RDP-J/UNIRD,Niger,1,2009,2009,0.775,0.734,0.092
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2350,National Movement for the Development of Society,MNSD-N,Niger,2,2004,2009,0.774,0.782,-0.996
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2353,Action Congress of Nigeria,ACN,Nigeria,1,2007,2007,0.768,0.65,-1.133
rile_wikipedia,Non-OECD,2000s,2000,centre_right,950,Social Christian Party [Movement],PSC,Ecuador,3,2002,2009,0.7646666666666667,0.25333333333333335,2.2213333333333334
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5327,Maldivian People’s Party,DRP,Maldives,1,2009,2009,0.756,0.399,1.028
rile_wikipedia,Non-OECD,2000s,2000,centre_right,246,Patriotic Society Party,PSP,Ecuador,4,2002,2009,0.755,0.698,-0.21549999999999997
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2313,All Nigeria People's Party,ANPP,Nigeria,2,2003,2007,0.7404999999999999,0.698,0.024
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2556,Prosperous Justice Party / Welfare and Justice Party,PKS,Indonesia,2,2004,2009,0.7364999999999999,0.369,-0.9755
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2558,United Development Party,PPP,Indonesia,2,2004,2009,0.7204999999999999,0.334,-0.663
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2465,Partner of the Free Filipino,KAMPI,Philippines,1,2007,2007,0.716,0.202,1.623
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3860,Democratic Party,DP,Kenya,2,2002,2007,0.7005,0.1475,0.952
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4170,National Independent Party,NIP,Lesotho,2,2002,2007,0.682,0.378,-0.5065
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4171,Basotho National Party,BNP,Lesotho,1,2002,2002,0.676,0.341,-0.152
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1555,Nationalist Republican Liberal Movement,MOLIRENA,Panama,1,2004,2004,0.662,0.136,1.414
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2304,Party of the Functional Groups,Golkar,Indonesia,2,2004,2009,0.6585000000000001,0.158,-0.1545
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2329,Senegalese Democratic Party,PDS,Senegal,2,2001,2007,0.651,0.22499999999999998,1.329
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2566,Lebanese Phalanges Party,Kateab,Lebanon,2,2005,2009,0.6475,0.47,1.3315000000000001
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5389,Forum for Democratic Change,FDC,Uganda,1,2006,2006,0.645,0.822,0.403
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3764,"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia",FUNCINPEC,Cambodia,2,2003,2008,0.6385000000000001,0.29,0.714
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2315,Mozambican National Resistance,RENAMO,Mozambique,2,2004,2009,0.6375,0.718,1.0899999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_right,59,Democratic Change,CD,Panama,2,2004,2009,0.6355,0.722,1.157
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2327,Democrat Party,PP,Thailand,3,2001,2007,0.623,0.349,1.436
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2272,Liberal Party,PL,Moldova,1,2009,2009,0.622,0.153,2.087
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1131,Institutional Renewal Party of National Action,PRIAN,Ecuador,4,2002,2009,0.617,0.45,1.591
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5201,I Love Madagascar,TIM,Madagascar,2,2002,2007,0.6155,0.369,1.689
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4525,Democratic Party,DP,Uganda,1,2006,2006,0.605,0.824,0.564
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2557,National Mandate Party,PAN,Indonesia,2,2004,2009,0.5945,0.33599999999999997,-0.76
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2176,Serbian Renewal Movement,SPO,Serbia,1,2003,2003,0.584,0.487,0.563
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2321,Democratic Party,AN,Mongolia,2,2004,2008,0.5800000000000001,0.823,-0.1975
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1674,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity,VMRO-DPMNE,North Macedonia,3,2002,2008,0.5656666666666667,0.19,1.726
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2385,Pakistan Muslim League (Quaid e Azam Group),PML(Q),Pakistan,2,2002,2008,0.5589999999999999,0.3635,0.21900000000000003
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5329,Maldivian Democratic Party,MDP,Maldives,2,2005,2009,0.553,0.397,0.993
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4140,Unity Party,UP,Liberia,1,2005,2005,0.552,0.104,-0.865
rile_wikipedia,Non-OECD,2000s,2000,centre_right,190,Democratic Party of Albania,PDS,Albania,3,2001,2009,0.5476666666666666,0.441,1.216
rile_wikipedia,Non-OECD,2000s,2000,centre_right,593,Liberal Party of Honduras,PLH,Honduras,3,2001,2009,0.5426666666666666,0.27566666666666667,1.1806666666666668
rile_wikipedia,Non-OECD,2000s,2000,centre_right,5098,Democratic Party of Côte d'Ivoire — African Democratic Rally,PDCI-RDA,Ivory Coast,2,2000,2001,0.5365,0.5105,1.752
rile_wikipedia,Non-OECD,2000s,2000,centre_right,202,Panamenista Party / Authentic Panameñista Party,PPA,Panama,2,2004,2009,0.5355000000000001,0.47250000000000003,2.164
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3761,Norodom Ranariddh Party,NRP,Cambodia,1,2008,2008,0.518,0.397,-0.209
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2356,Democratic Turnhalle Alliance,DTA,Namibia,2,2004,2009,0.509,0.643,1.046
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4047,Sierra Leone People's Party,SLPP,Sierra Leone,2,2002,2007,0.5025,0.1475,0.6559999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1454,Party of Democratic Action,SDA,Bosnia and Herzegovina,3,2000,2006,0.49166666666666664,0.156,0.992
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2384,Pakistan Muslim League (Nawaz ),PML(N),Pakistan,2,2002,2008,0.49,0.4395,0.4265
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2388,Lakas – Christian Muslim Democrats,Lakas-CMD,Philippines,3,2001,2007,0.4833333333333333,0.32533333333333336,1.645
rile_wikipedia,Non-OECD,2000s,2000,centre_right,1709,Nationalist Republican Alliance,ARENA,El Salvador,4,2000,2009,0.48175,0.0835,2.08275
rile_wikipedia,Non-OECD,2000s,2000,centre_right,4139,Liberty Party,LPC,Liberia,1,2005,2005,0.475,0.048,-0.898
rile_wikipedia,Non-OECD,2000s,2000,centre_right,2562,Future Movement,FM,Lebanon,2,2005,2009,0.47350000000000003,0.5914999999999999,0.8605
rile_wikipedia,Non-OECD,2000s,2000,centre_right,3645,People’s Party,NS,Montenegro,3,2001,2006,0.4713333333333333,0.473,-0.81
